Date,Open,High,Low,Close,Adj Close,Volume
2009-07-07,67.610001,67.809998,66.370003,66.559998,49.339066,25054300
2009-07-08,66.559998,67.129997,65.500000,66.260002,49.116688,30050500
2009-07-09,66.800003,66.970001,65.709999,65.970001,48.901711,22770900
2009-07-10,65.099998,65.400002,64.750000,65.120003,48.271626,25921000
2009-07-13,65.169998,65.730003,64.459999,65.699997,48.701580,31656600
2009-07-14,66.199997,66.349998,65.459999,66.220001,49.087040,22878800
2009-07-15,67.199997,68.510002,66.889999,68.440002,50.732655,29656700
2009-07-16,68.199997,68.800003,67.480003,68.459999,50.747498,23543600
2009-07-17,68.300003,68.750000,67.849998,68.519997,50.791950,25791100
2009-07-20,69.110001,69.379997,68.129997,68.940002,51.103287,21275900
2009-07-21,69.419998,70.510002,69.330002,70.470001,52.237434,25945600
2009-07-22,69.879997,70.720001,69.519997,69.989998,51.881634,24773800
2009-07-23,69.820000,71.739998,69.730003,71.610001,53.082493,27122600
2009-07-24,71.360001,72.379997,71.260002,72.290001,53.586563,18187900
2009-07-27,72.410004,72.790001,71.750000,72.750000,53.927544,17360300
2009-07-28,71.879997,72.500000,71.110001,71.889999,53.290047,23044500
2009-07-29,71.070000,71.580002,70.300003,71.430000,52.949062,24100600
2009-07-30,70.300003,71.519997,69.910004,70.720001,52.422752,37842300
2009-07-31,70.360001,70.500000,69.430000,70.389999,52.178139,28070600
2009-08-03,70.959999,71.400002,70.300003,70.650002,52.370872,24756800
2009-08-04,70.250000,70.639999,70.000000,70.599998,52.333820,18612000
2009-08-05,70.480003,70.489998,69.610001,70.029999,51.911289,20348800
2009-08-06,70.010002,70.029999,69.410004,69.730003,51.688896,17369900
2009-08-07,70.010002,70.389999,69.349998,69.470001,51.496159,18041800
2009-08-10,69.120003,69.709999,69.029999,69.180000,51.281193,16233400
2009-08-11,68.699997,68.790001,67.949997,68.129997,50.811352,16947000
2009-08-12,68.230003,69.550003,68.150002,69.110001,51.542236,19183400
2009-08-13,69.220001,69.220001,68.169998,68.750000,51.273735,20235600
2009-08-14,68.519997,68.660004,67.650002,68.209999,50.871002,19228000
2009-08-17,67.370003,67.370003,66.510002,66.550003,49.632984,24332000
2009-08-18,66.699997,66.809998,66.260002,66.489998,49.588238,21519700
2009-08-19,66.089996,68.190002,66.089996,68.000000,50.714405,28432900
2009-08-20,68.089996,68.779999,67.870003,68.589996,51.154411,17247200
2009-08-21,69.449997,70.000000,69.209999,69.919998,52.146332,26166000
2009-08-24,70.040001,71.650002,69.930000,71.300003,53.175518,25603700
2009-08-25,71.699997,71.889999,70.550003,70.680000,52.713127,21183500
2009-08-26,70.050003,71.470001,69.900002,71.370003,53.227737,18773100
2009-08-27,71.070000,71.169998,69.989998,70.860001,52.847370,21395500
2009-08-28,71.199997,71.199997,69.949997,70.120003,52.295479,17716500
2009-08-31,69.449997,69.849998,68.949997,69.150002,51.572067,24337900
2009-09-01,68.930000,69.500000,68.110001,68.410004,51.020164,24373900
2009-09-02,68.349998,68.900002,68.120003,68.180000,50.848637,16315800
2009-09-03,68.470001,68.650002,67.830002,68.260002,50.908295,15156000
2009-09-04,68.220001,69.300003,68.129997,69.180000,51.594440,15156600
2009-09-08,69.849998,70.970001,69.699997,70.650002,52.690769,21966000
2009-09-09,70.800003,71.050003,70.089996,70.500000,52.578899,19652600
2009-09-10,70.830002,71.040001,70.400002,70.650002,52.690769,19177600
2009-09-11,70.889999,71.080002,69.750000,69.980003,52.191059,17468500
2009-09-14,69.110001,70.290001,69.040001,70.000000,52.205982,17483100
2009-09-15,70.180000,70.180000,69.449997,69.489998,51.825634,19475900
2009-09-16,69.860001,70.379997,69.180000,70.339996,52.459564,22150400
2009-09-17,69.949997,70.449997,69.800003,69.839996,52.086658,20986000
2009-09-18,70.269997,70.480003,69.680000,69.989998,52.198532,43247900
2009-09-21,69.150002,69.680000,69.000000,69.570000,51.885288,17984000
2009-09-22,70.029999,70.139999,69.699997,69.830002,52.079208,14561800
2009-09-23,69.870003,70.339996,68.849998,69.000000,51.460186,20898600
2009-09-24,69.000000,69.360001,68.349998,68.930000,51.407990,21557000
2009-09-25,68.860001,69.540001,68.410004,68.699997,51.236454,16454900
2009-09-28,68.809998,69.849998,68.639999,69.589996,51.900215,13301600
2009-09-29,69.360001,69.709999,68.949997,69.070000,51.512390,14695100
2009-09-30,68.980003,69.239998,68.040001,68.610001,51.169331,27117400
2009-10-01,68.389999,68.500000,67.089996,67.269997,50.169956,24927000
2009-10-02,66.970001,67.139999,66.500000,66.580002,49.655357,20478900
2009-10-05,66.790001,67.779999,66.110001,67.580002,50.401150,21853000
2009-10-06,68.010002,69.099998,67.779999,68.660004,51.206631,21167400
2009-10-07,68.480003,68.930000,67.959999,68.669998,51.214073,15302500
2009-10-08,68.970001,69.300003,68.699997,69.050003,51.497490,19228800
2009-10-09,68.959999,69.269997,68.629997,69.269997,51.661556,13541900
2009-10-12,69.510002,70.500000,69.440002,70.129997,52.302937,16233800
2009-10-13,70.250000,70.389999,69.519997,70.260002,52.399899,19333400
2009-10-14,70.839996,71.879997,70.750000,71.839996,53.578259,25285700
2009-10-15,71.510002,73.000000,71.510002,72.940002,54.398643,24093600
2009-10-16,72.730003,73.349998,72.309998,73.120003,54.532902,23556600
2009-10-19,73.150002,73.970001,73.000000,73.620003,54.905781,20404600
2009-10-20,73.379997,73.540001,72.360001,73.019997,54.458302,20049600
2009-10-21,72.650002,74.300003,72.510002,73.309998,54.674587,23099500
2009-10-22,73.019997,74.650002,73.010002,74.440002,55.517345,26014500
2009-10-23,74.330002,74.330002,72.970001,73.570000,54.868484,20672100
2009-10-26,73.809998,74.919998,73.129997,73.230003,54.614925,27127700
2009-10-27,73.300003,75.000000,73.300003,74.910004,55.867889,30342500
2009-10-28,74.519997,74.959999,73.839996,73.839996,55.069866,26345700
2009-10-29,72.570000,74.000000,72.099998,73.959999,55.159336,30048500
2009-10-30,73.370003,73.820000,71.050003,71.669998,53.451469,32175900
2009-11-02,72.050003,72.849998,71.160004,72.150002,53.809456,20425900
2009-11-03,71.320000,72.300003,71.160004,71.739998,53.503681,20550500
2009-11-04,72.070000,72.529999,71.040001,71.300003,53.175518,22792700
2009-11-05,71.949997,72.750000,71.580002,72.500000,54.070480,16235600
2009-11-06,71.820000,72.690002,71.500000,72.580002,54.130173,18185000
2009-11-09,72.959999,73.169998,72.449997,72.849998,54.647751,16809400
2009-11-10,72.459999,73.230003,72.449997,72.610001,54.467720,15696600
2009-11-11,73.040001,73.430000,72.529999,72.910004,54.692764,14397900
2009-11-12,72.680000,73.050003,71.709999,71.900002,53.935116,16587600
2009-11-13,72.050003,73.160004,71.730003,72.470001,54.362698,14461600
2009-11-16,73.650002,74.669998,73.330002,74.430000,55.832970,21326200
2009-11-17,74.730003,75.160004,74.489998,75.029999,56.283062,22920700
2009-11-18,75.250000,75.400002,74.709999,75.269997,56.463093,16645700
2009-11-19,74.769997,74.900002,74.050003,74.650002,55.997993,17253900
2009-11-20,74.379997,74.809998,74.029999,74.379997,55.795464,19269900
2009-11-23,75.440002,75.959999,75.320000,75.699997,56.785648,18947100
2009-11-24,75.699997,75.989998,74.800003,75.970001,56.988159,17120900
2009-11-25,76.000000,76.540001,75.660004,76.470001,57.363255,13269200
2009-11-27,74.650002,75.379997,74.349998,74.870003,56.163021,12105300
2009-11-30,74.489998,75.349998,74.349998,75.070000,56.313046,21436400
2009-12-01,76.000000,76.239998,75.290001,76.040001,57.040684,17375700
2009-12-02,75.970001,76.300003,75.349998,75.790001,56.853149,14786900
2009-12-03,75.580002,75.760002,74.910004,74.989998,56.253052,17852600
2009-12-04,75.690002,75.970001,73.910004,74.250000,55.697960,23700900
2009-12-07,73.949997,74.720001,73.589996,73.769997,55.337856,17835600
2009-12-08,73.470001,73.500000,72.410004,72.949997,54.722767,18492900
2009-12-09,73.000000,73.550003,72.099998,72.790001,54.602734,17228500
2009-12-10,73.320000,73.559998,72.209999,72.400002,54.310184,23423700
2009-12-11,72.889999,73.150002,72.320000,72.830002,54.632771,17128300
2009-12-14,70.800003,71.300003,69.279999,69.690002,52.277313,91458900
2009-12-15,69.970001,70.110001,68.820000,69.169998,51.887234,54419600
2009-12-16,69.580002,69.599998,68.419998,68.430000,51.332115,57711800
2009-12-17,68.360001,68.860001,68.129997,68.220001,51.174606,46627000
2009-12-18,68.559998,68.800003,67.639999,68.209999,51.167088,62989400
2009-12-21,68.470001,68.750000,68.220001,68.510002,51.392139,34470100
2009-12-22,68.620003,69.209999,68.500000,68.570000,51.437145,27941800
2009-12-23,68.750000,68.779999,68.199997,68.260002,51.204601,18958900
2009-12-24,68.349998,68.750000,68.160004,68.660004,51.504669,8149200
2009-12-28,69.080002,69.120003,68.739998,69.080002,51.819721,19694600
2009-12-29,69.279999,69.400002,68.800003,68.839996,51.639671,19985700
2009-12-30,68.709999,68.959999,68.389999,68.769997,51.587166,19860600
2009-12-31,68.839996,68.860001,68.110001,68.190002,51.152096,18852300
2010-01-04,68.720001,69.260002,68.190002,69.150002,51.872231,27809100
2010-01-05,69.190002,69.449997,68.800003,69.419998,52.074772,30174700
2010-01-06,69.449997,70.599998,69.339996,70.019997,52.524845,35044700
2010-01-07,69.900002,70.059998,69.419998,69.800003,52.359821,27192100
2010-01-08,69.690002,69.750000,69.220001,69.519997,52.149780,24891800
2010-01-11,69.940002,70.519997,69.650002,70.300003,52.734901,30685000
2010-01-12,69.720001,69.989998,69.519997,69.949997,52.472343,31496700
2010-01-13,69.959999,70.040001,69.260002,69.669998,52.262310,24884400
2010-01-14,69.540001,69.739998,69.349998,69.680000,52.269806,18630800
2010-01-15,69.650002,69.690002,68.650002,69.110001,51.842236,29411900
2010-01-19,68.739998,69.349998,68.419998,69.269997,51.962246,26081900
2010-01-20,68.559998,68.660004,67.930000,68.029999,51.032066,34629500
2010-01-21,68.120003,68.150002,66.500000,66.699997,50.034389,39114000
2010-01-22,66.519997,67.139999,66.000000,66.099998,49.584301,39085500
2010-01-25,66.550003,66.760002,65.690002,65.849998,49.396763,29305100
2010-01-26,65.639999,66.739998,65.500000,65.919998,49.449265,34083300
2010-01-27,65.660004,66.059998,65.000000,65.540001,49.164227,35723500
2010-01-28,65.849998,65.849998,64.570000,64.959999,48.729145,37349800
2010-01-29,65.150002,65.820000,64.019997,64.430000,48.331558,40880500
2010-02-01,65.769997,66.410004,65.349998,66.180000,49.644314,37703000
2010-02-02,66.730003,67.120003,66.470001,66.959999,50.229424,34057900
2010-02-03,66.879997,67.230003,66.559998,66.599998,49.959370,24024700
2010-02-04,66.269997,66.349998,64.680000,64.720001,48.549107,33858200
2010-02-05,64.699997,64.900002,63.560001,64.800003,48.609116,42297500
2010-02-08,64.910004,65.489998,64.339996,64.349998,48.586472,30519400
2010-02-09,65.110001,65.709999,64.559998,65.199997,49.228241,36243300
2010-02-10,65.080002,65.220001,64.160004,64.849998,48.963989,21699100
2010-02-11,64.690002,65.480003,64.410004,65.239998,49.258446,23555200
2010-02-12,64.620003,65.139999,64.279999,64.800003,48.926228,30636200
2010-02-16,65.440002,66.379997,65.080002,66.279999,50.043694,30514900
2010-02-17,66.339996,66.449997,65.570000,65.760002,49.651077,21821800
2010-02-18,65.800003,66.089996,65.349998,65.959999,49.802074,22536700
2010-02-19,65.589996,66.239998,65.430000,65.870003,49.734119,24264600
2010-02-22,66.099998,66.120003,65.250000,65.400002,49.379257,20469700
2010-02-23,65.260002,65.559998,64.150002,64.940002,49.031929,33372900
2010-02-24,65.010002,65.870003,64.769997,65.550003,49.492516,21469600
2010-02-25,64.610001,65.169998,64.370003,65.139999,49.182941,25668800
2010-02-26,65.260002,65.400002,64.919998,65.000000,49.077229,20129700
2010-03-01,65.360001,65.540001,65.089996,65.400002,49.379257,18798600
2010-03-02,65.660004,65.790001,65.150002,65.489998,49.447201,24823900
2010-03-03,65.769997,65.970001,65.379997,65.430000,49.401913,22279800
2010-03-04,65.349998,65.629997,65.080002,65.400002,49.379257,21961100
2010-03-05,65.959999,66.519997,65.779999,66.470001,50.187149,26837900
2010-03-08,66.769997,66.790001,66.230003,66.480003,50.194698,20297200
2010-03-09,66.320000,67.190002,66.220001,66.779999,50.421188,29003100
2010-03-10,67.160004,67.419998,66.779999,67.220001,50.753410,24810300
2010-03-11,67.389999,67.559998,66.980003,67.220001,50.753410,19357400
2010-03-12,67.580002,67.580002,66.500000,66.800003,50.436306,23361800
2010-03-15,66.669998,66.690002,65.900002,66.300003,50.058788,22070000
2010-03-16,66.550003,66.680000,66.000000,66.570000,50.262642,35103700
2010-03-17,66.910004,67.790001,66.800003,67.360001,50.859116,38770000
2010-03-18,67.500000,67.739998,67.010002,67.389999,50.881763,25925500
2010-03-19,67.040001,67.889999,66.430000,67.040001,50.617504,45564200
2010-03-22,66.489998,67.199997,66.320000,66.970001,50.564659,21390600
2010-03-23,66.940002,66.980003,66.449997,66.949997,50.549557,24754700
2010-03-24,66.570000,66.860001,66.230003,66.500000,50.209793,19748800
2010-03-25,66.809998,66.919998,66.239998,66.300003,50.058788,21095600
2010-03-26,66.440002,66.879997,66.169998,66.540001,50.239983,30553400
2010-03-29,66.660004,67.480003,66.589996,67.300003,50.813812,26122200
2010-03-30,67.190002,67.300003,66.790001,67.050003,50.625057,17745900
2010-03-31,66.940002,67.190002,66.599998,66.980003,50.572197,22352500
2010-04-01,67.269997,67.800003,67.190002,67.610001,51.047886,19614700
2010-04-05,67.839996,68.360001,67.720001,68.190002,51.485794,20901100
2010-04-06,67.989998,68.349998,67.800003,67.900002,51.266838,19776800
2010-04-07,67.830002,67.849998,66.970001,67.339996,50.844006,24531500
2010-04-08,67.010002,68.220001,66.849998,67.860001,51.236629,24060800
2010-04-09,68.110001,68.980003,68.070000,68.760002,51.916168,21099600
2010-04-12,68.800003,69.050003,68.580002,68.709999,51.878422,18170300
2010-04-13,68.470001,68.760002,68.070000,68.660004,51.840675,19177100
2010-04-14,68.720001,68.820000,68.360001,68.610001,51.802902,18777800
2010-04-15,68.500000,68.720001,68.150002,68.260002,51.538654,16712900
2010-04-16,68.120003,68.699997,67.709999,67.930000,51.289490,33855100
2010-04-19,67.750000,68.440002,67.570000,68.230003,51.515999,25686000
2010-04-20,68.620003,69.220001,68.500000,68.970001,52.074730,22989500
2010-04-21,69.000000,69.430000,68.570000,68.919998,52.036980,21119200
2010-04-22,68.519997,68.730003,68.220001,68.559998,51.765152,21654700
2010-04-23,68.500000,69.269997,68.180000,69.239998,52.278580,24340000
2010-04-26,69.029999,69.529999,68.930000,69.290001,52.316326,18237100
2010-04-27,69.010002,70.000000,68.199997,68.269997,51.546200,36374700
2010-04-28,68.870003,69.540001,68.610001,69.190002,52.240833,33243500
2010-04-29,68.449997,69.660004,68.239998,68.660004,51.840675,47200900
2010-04-30,68.900002,69.309998,67.730003,67.769997,51.168694,43762100
2010-05-03,68.110001,68.220001,67.180000,67.839996,51.221531,30734900
2010-05-04,67.150002,67.260002,66.000000,66.470001,50.187149,31646100
2010-05-05,65.940002,66.940002,65.830002,66.169998,49.960621,30260300
2010-05-06,65.790001,66.230003,58.459999,63.889999,48.239151,58336300
2010-05-07,64.500000,64.919998,63.230000,63.700001,48.095684,69004800
2010-05-10,65.419998,65.750000,64.519997,65.230003,49.250904,38337600
2010-05-11,64.620003,65.000000,64.230003,64.459999,49.000031,29790600
2010-05-12,64.639999,65.339996,64.500000,64.910004,49.342121,25390700
2010-05-13,64.870003,65.269997,64.320000,64.739998,49.212883,26791600
2010-05-14,64.500000,64.730003,62.910000,63.599998,48.346294,38815400
2010-05-17,63.740002,63.880001,62.259998,63.270000,48.095455,31923700
2010-05-18,64.050003,64.269997,62.419998,62.790001,47.730572,34457000
2010-05-19,62.459999,62.939999,62.000000,62.450001,47.472122,36722500
2010-05-20,61.470001,61.680000,60.209999,60.330002,45.860577,57194500
2010-05-21,59.160000,60.950001,59.160000,60.880001,46.278671,52802900
2010-05-24,60.740002,61.000000,60.130001,60.189999,45.754158,27847800
2010-05-25,58.990002,59.779999,58.459999,59.709999,45.389275,50533800
2010-05-26,60.080002,60.459999,59.119999,59.310001,45.085217,34028900
2010-05-27,60.500000,61.549999,60.099998,61.459999,46.719559,31911500
2010-05-28,61.209999,61.669998,60.279999,60.459999,45.959393,32078700
2010-06-01,60.380001,60.860001,59.139999,59.250000,45.039597,32972000
2010-06-02,59.509998,60.799999,59.230000,60.770000,46.195038,28668400
2010-06-03,61.230000,62.009998,60.599998,61.560001,46.795574,32383700
2010-06-04,60.740002,61.049999,59.290001,59.529999,45.252445,45019200
2010-06-07,59.980000,60.410000,59.200001,59.299999,45.077599,28389500
2010-06-08,59.619999,61.439999,59.380001,61.240002,46.552326,48460700
2010-06-09,61.580002,61.599998,59.820000,60.029999,45.632526,31693200
2010-06-10,61.500000,62.000000,61.160000,61.889999,47.046425,33020100
2010-06-11,61.680000,61.919998,61.180000,61.860001,47.023617,21227100
2010-06-14,62.060001,62.459999,61.320000,61.369999,46.651142,24667800
2010-06-15,61.889999,62.570000,61.490002,62.509998,47.517719,24532600
2010-06-16,61.970001,62.619999,61.900002,62.509998,47.517719,20652700
2010-06-17,62.419998,62.700001,61.950001,62.599998,47.586140,23310200
2010-06-18,62.779999,63.369999,62.400002,63.099998,47.966228,32747000
2010-06-21,64.099998,64.500000,62.849998,63.130001,47.989021,24877600
2010-06-22,63.130001,63.200001,61.790001,61.939999,47.084435,26147000
2010-06-23,61.709999,62.259998,60.900002,61.099998,46.445900,38058900
2010-06-24,60.820000,61.200001,59.869999,60.070000,45.662926,34188500
2010-06-25,60.150002,60.240002,59.099998,59.099998,44.925571,118023500
2010-06-28,59.310001,59.389999,58.470001,58.470001,44.446671,43013000
2010-06-29,58.000000,58.090000,57.000000,57.290001,43.549686,52525000
2010-06-30,57.330002,57.730000,56.919998,57.070000,43.382454,43944900
2010-07-01,56.980000,57.270000,56.169998,56.610001,43.032772,47746400
2010-07-02,56.849998,56.990002,55.939999,56.570000,43.002365,32767900
2010-07-06,57.169998,57.590000,56.770000,57.459999,43.678913,36912100
2010-07-07,57.369999,58.450001,57.259998,58.430000,44.416252,41797200
2010-07-08,59.130001,59.200001,58.130001,58.810001,44.705124,40430300
2010-07-09,58.759998,59.009998,58.299999,58.779999,44.682323,25976500
2010-07-12,58.290001,58.939999,58.200001,58.939999,44.803951,23515000
2010-07-13,59.599998,59.720001,59.040001,59.419998,45.168816,30514200
2010-07-14,59.220001,59.340000,58.619999,59.259998,45.047207,26061100
2010-07-15,59.360001,59.490002,58.590000,59.270000,45.054806,24737300
2010-07-16,58.840000,59.110001,57.810001,57.959999,44.058990,35805700
2010-07-19,58.330002,58.740002,58.099998,58.430000,44.416252,20960000
2010-07-20,57.680000,58.990002,57.669998,58.950001,44.811550,23807300
2010-07-21,59.130001,59.130001,57.599998,58.169998,44.218632,26859700
2010-07-22,58.709999,59.790001,58.660000,59.380001,45.138420,27051400
2010-07-23,59.259998,59.810001,58.799999,59.720001,45.396873,19281400
2010-07-26,59.700001,60.439999,59.630001,60.389999,45.906181,20236500
2010-07-27,60.619999,60.900002,60.389999,60.810001,46.225449,22400800
2010-07-28,60.730000,61.270000,60.730000,60.910000,46.301464,23511100
2010-07-29,61.419998,61.880001,60.290001,60.340000,45.868168,33763000
2010-07-30,60.150002,60.509998,59.599998,59.680000,45.366463,29354600
2010-08-02,60.639999,62.040001,60.610001,61.939999,47.084435,28144000
2010-08-03,61.980000,62.990002,61.880001,62.720001,47.677345,31075800
2010-08-04,62.860001,62.889999,62.270000,62.720001,47.677345,21033800
2010-08-05,62.279999,62.709999,61.849998,62.709999,47.669754,19985300
2010-08-06,61.919998,62.500000,61.250000,61.970001,47.107243,23097300
2010-08-09,62.560001,62.669998,62.180000,62.450001,47.472122,14731300
2010-08-10,61.849998,62.169998,61.450001,61.930000,47.076824,23188500
2010-08-11,60.549999,60.660000,60.200001,60.389999,46.234661,24281300
2010-08-12,59.700001,60.560001,59.560001,60.230000,46.112171,16951300
2010-08-13,59.959999,60.450001,59.799999,59.910000,45.867184,14651300
2010-08-16,59.599998,60.250000,59.250000,59.880001,45.844208,14301100
2010-08-17,60.490002,61.160000,60.139999,60.820000,46.563885,20122200
2010-08-18,60.669998,60.720001,59.630001,60.150002,46.050922,20071500
2010-08-19,59.930000,60.060001,58.900002,59.290001,45.392498,21174500
2010-08-20,59.020000,59.070000,58.549999,58.889999,45.086269,21008800
2010-08-23,58.970001,60.049999,58.900002,59.500000,45.553295,21337700
2010-08-24,58.959999,59.450001,58.790001,58.939999,45.124554,25679100
2010-08-25,58.689999,59.400002,58.419998,58.910000,45.101578,20944000
2010-08-26,59.360001,59.500000,58.330002,58.480000,44.772373,22320900
2010-08-27,58.720001,59.959999,58.049999,59.799999,45.782974,28279500
2010-08-30,59.560001,59.900002,58.959999,59.000000,45.170483,16265100
2010-08-31,58.750000,59.540001,58.500000,59.110001,45.254696,26985400
2010-09-01,60.040001,60.959999,59.720001,60.910000,46.632786,26286200
2010-09-02,60.490002,61.060001,60.369999,61.060001,46.747623,18662600
2010-09-03,61.200001,61.599998,60.750000,61.320000,46.946686,21982900
2010-09-07,60.889999,61.070000,60.450001,60.549999,46.357170,19435700
2010-09-08,60.660000,61.259998,60.630001,60.750000,46.510300,17380600
2010-09-09,61.500000,61.590000,60.910000,61.049999,46.739975,16525200
2010-09-10,61.380001,61.480000,60.950001,61.200001,46.854809,14488400
2010-09-13,61.389999,61.520000,60.540001,61.000000,46.701691,23141800
2010-09-14,60.840000,61.340000,60.750000,61.009998,46.709343,17977500
2010-09-15,60.759998,61.029999,60.360001,61.000000,46.701691,18769900
2010-09-16,60.849998,60.990002,60.450001,60.970001,46.678719,16432500
2010-09-17,61.189999,61.299999,60.630001,60.779999,46.533260,26447200
2010-09-20,61.040001,61.820000,60.950001,61.549999,47.122765,21788100
2010-09-21,61.650002,61.900002,61.250000,61.540001,47.115105,20525200
2010-09-22,61.560001,62.000000,61.410000,61.450001,47.046207,18207700
2010-09-23,60.990002,61.570000,60.900002,61.150002,46.816521,18097800
2010-09-24,61.509998,62.130001,61.360001,61.750000,47.275883,25145300
2010-09-27,61.990002,62.080002,61.680000,61.709999,47.245266,16642800
2010-09-28,61.630001,62.259998,61.270000,62.060001,47.513233,18806700
2010-09-29,61.770000,62.020000,61.270000,61.590000,47.153389,21158000
2010-09-30,61.950001,62.439999,61.470001,61.790001,47.306503,25460200
2010-10-01,62.320000,62.580002,61.799999,62.540001,47.880707,24160200
2010-10-04,62.520000,62.730000,61.840000,62.189999,47.612751,16902500
2010-10-05,62.590000,63.400002,62.430000,63.259998,48.431938,25185400
2010-10-06,63.180000,63.939999,63.180000,63.939999,48.952564,21645200
2010-10-07,63.959999,64.000000,63.369999,63.849998,48.883652,19468400
2010-10-08,63.810001,64.529999,63.630001,64.379997,49.289421,22370500
2010-10-11,64.360001,64.809998,64.309998,64.550003,49.419582,13848900
2010-10-12,64.309998,64.889999,63.930000,64.699997,49.534420,20732000
2010-10-13,64.839996,65.290001,64.570000,65.040001,49.794712,22560500
2010-10-14,65.050003,65.449997,64.870003,65.300003,49.993771,17778100
2010-10-15,65.639999,65.650002,64.820000,65.190002,49.909565,25500700
2010-10-18,65.190002,66.540001,65.029999,66.279999,50.744076,22481700
2010-10-19,65.589996,66.040001,64.589996,65.120003,49.855965,25367400
2010-10-20,65.470001,66.389999,65.349998,66.010002,50.537354,20543900
2010-10-21,66.290001,66.800003,65.650002,66.320000,50.774693,21291200
2010-10-22,66.510002,66.550003,66.129997,66.339996,50.789993,13332800
2010-10-25,66.680000,66.809998,66.160004,66.199997,50.682808,16516600
2010-10-26,65.959999,66.570000,65.809998,66.529999,50.935459,17652900
2010-10-27,65.949997,65.989998,65.089996,65.669998,50.277054,23358900
2010-10-28,66.430000,66.699997,66.050003,66.220001,50.698124,20464200
2010-10-29,66.099998,66.559998,65.989998,66.489998,50.904839,19265600
2010-11-01,66.720001,67.209999,66.629997,66.949997,51.257008,22372700
2010-11-02,67.320000,68.250000,67.209999,67.839996,51.938400,26192200
2010-11-03,68.230003,68.269997,67.320000,67.970001,52.037941,26545300
2010-11-04,68.400002,69.599998,68.290001,69.379997,53.117435,31221400
2010-11-05,69.440002,70.000000,69.400002,70.000000,53.592102,26531700
2010-11-08,69.489998,70.419998,69.459999,70.320000,53.837093,23628000
2010-11-09,70.290001,71.110001,70.099998,70.629997,54.414902,33938100
2010-11-10,70.959999,71.160004,70.150002,71.129997,54.800129,25482400
2010-11-11,71.000000,71.900002,70.730003,71.830002,55.339420,23788900
2010-11-12,71.379997,71.400002,70.430000,70.989998,54.692253,24598100
2010-11-15,71.010002,71.220001,70.440002,70.480003,54.299358,18779600
2010-11-16,69.620003,69.820000,68.559998,68.940002,53.112900,27543400
2010-11-17,68.839996,69.379997,68.559998,69.010002,53.166824,17471800
2010-11-18,69.650002,70.389999,69.639999,70.309998,54.168385,18322900
2010-11-19,70.199997,70.589996,69.360001,70.540001,54.345570,24116400
2010-11-22,70.099998,70.300003,68.790001,70.190002,54.075909,18907900
2010-11-23,68.800003,69.150002,68.320000,68.980003,53.143723,22672000
2010-11-24,69.250000,70.000000,69.190002,69.879997,53.837105,19335600
2010-11-26,69.300003,69.430000,68.900002,69.230003,53.336327,7324600
2010-11-29,68.860001,69.639999,68.300003,69.449997,53.505806,20021200
2010-11-30,68.550003,69.750000,68.320000,69.559998,53.590553,27524300
2010-12-01,70.379997,71.550003,70.379997,71.330002,54.954216,26590200
2010-12-02,71.190002,71.660004,70.949997,71.480003,55.069775,21274800
2010-12-03,71.010002,71.300003,70.889999,71.190002,54.846359,19457100
2010-12-06,71.199997,71.599998,71.059998,71.309998,54.938797,15985400
2010-12-07,71.910004,72.180000,71.419998,71.459999,55.054352,23694600
2010-12-08,71.870003,72.220001,71.480003,71.849998,55.354828,22654900
2010-12-09,72.050003,72.139999,71.330002,72.000000,55.470387,17971600
2010-12-10,72.180000,72.180000,71.620003,72.180000,55.609077,17699500
2010-12-13,72.410004,72.750000,72.070000,72.360001,55.747746,21170500
2010-12-14,72.230003,72.500000,71.930000,72.180000,55.609077,20625900
2010-12-15,71.870003,72.309998,71.790001,71.849998,55.354828,20979000
2010-12-16,71.919998,72.330002,71.570000,72.220001,55.639877,18513900
2010-12-17,72.110001,72.389999,71.779999,72.169998,55.601341,36761300
2010-12-20,72.239998,72.500000,71.879997,72.220001,55.639877,16045800
2010-12-21,72.430000,72.970001,72.230003,72.720001,56.025082,21772800
2010-12-22,72.940002,73.000000,72.650002,72.800003,56.086739,14606600
2010-12-23,72.940002,73.199997,72.830002,73.199997,56.394913,11390900
2010-12-27,72.809998,73.300003,72.809998,73.010002,56.248508,9757200
2010-12-28,73.199997,73.559998,72.959999,73.419998,56.564384,14423400
2010-12-29,73.410004,73.690002,73.339996,73.370003,56.525867,11797700
2010-12-30,73.290001,73.510002,73.050003,73.360001,56.518154,10790400
2010-12-31,73.160004,73.510002,73.019997,73.120003,56.333275,15273700
2011-01-03,73.720001,74.790001,73.639999,74.550003,57.434959,23320700
2011-01-04,74.709999,74.949997,74.419998,74.900002,57.704620,20028500
2011-01-05,74.669998,74.870003,74.139999,74.699997,57.550526,16550800
2011-01-06,74.900002,75.430000,74.669998,75.180000,57.920338,22525300
2011-01-07,75.209999,75.900002,75.089996,75.589996,58.236210,19297700
2011-01-10,75.129997,75.269997,74.580002,75.129997,57.881813,20766400
2011-01-11,75.019997,75.860001,75.019997,75.690002,58.313244,15805400
2011-01-12,75.940002,76.620003,75.669998,76.580002,58.998909,17363000
2011-01-13,76.650002,76.820000,75.980003,76.709999,59.099068,20438100
2011-01-14,76.669998,78.000000,76.500000,77.839996,59.969658,23478700
2011-01-18,77.790001,78.849998,77.720001,78.709999,60.639923,23883600
